X1_demo4,X2_demo4,Y_demo4
-15.5736142173409,-15,0.0
-15.5250232182443,-15,0.0
-15.476432219147696,-15,0.0
-15.4278412200511,-15,0.0
-15.379250220954402,-15,0.0
-15.3306592218578,-15,0.0
-15.2820682227612,-15,0.7912307232618332
-15.2334772236645,-15,1.9138307422399519
-15.184886224567899,-15,4.804851564578712
-15.1362952254713,-15,8.86081409920007
-15.0877042263746,-15,12.99808175000362
-15.039113227278,-15,9.179684467613695
-14.9905222281814,-15,5.080137185752392
-14.9419312290847,-15,3.422821074724197
-14.8933402299881,-15,1.9714853614568708
-14.8447492308915,-15,1.5037767589092252
-14.7961582317948,-15,2.0801023542881008
-14.7475672326982,-15,3.3106712102890015
-14.698976233601599,-15,6.6826178431510925
-14.6503852345049,-15,4.442542366683483
-14.6017942354083,-15,4.119994714856148
-14.5532032363117,-15,5.048316739499568
-14.504612237215,-15,8.659124776720999
-14.456021238118401,-15,15.84356257831678
-14.407430239021801,-15,16.43995306591387
-14.358839239925098,-15,12.83175804605708
-14.3102482408285,-15,7.5291007459163675
-14.261657241731902,-15,5.44459268450737
-14.2130662426353,-15,5.91559835895896
-14.164475243538599,-15,8.001451641321182
-14.115884244442,-15,8.218517720699309
-14.0672932453454,-15,2.800178261939436
-14.018702246248699,-15,0.859052911400795
-13.970111247152099,-15,0.1616849936544895
-13.9215202480555,-15,0.0
-13.8729292489588,-15,0.0
-13.8243382498622,-15,0.0
-13.7757472507656,-15,0.0
-13.727156251668902,-15,0.0
-13.6785652525723,-15,0.0
-13.6299742534757,-15,0.0
-13.581383254379,-15,0.0
-13.5327922552824,-15,0.0
-13.4842012561858,-15,0.0
-13.4356102570891,-15,0.9126674979925156
-13.387019257992499,-15,0.0152020008536055
-13.3384282588959,-15,0.0
-13.2898372597992,-15,0.0
-13.241246260702601,-15,0.0
-13.192655261606,-15,0.0
-13.1440642625093,-15,0.0
-13.0954732634127,-15,0.0
-13.046882264316098,-15,0.0
-12.9982912652194,-15,0.0
-12.949700266122804,-15,0.0
-12.9011092670262,-15,0.0
-12.8525182679296,-15,0.0
-12.8039272688329,-15,0.0
-12.755336269736302,-15,0.0
-12.706745270639699,-15,0.0
-12.658154271543,-15,0.0
-12.609563272446401,-15,0.0
-12.5609722733498,-15,0.0
-12.5123812742531,-15,0.0
-12.4637902751565,-15,1.7005899921059608
-12.4151992760599,-15,3.279511551372707
-12.366608276963198,-15,3.4467126193339936
-12.3180172778666,-15,4.474423324689268
-12.269426278769998,-15,7.500230327248572
-12.2208352796733,-15,13.44531134516001
-12.172244280576699,-15,21.64302190765738
-12.1236532814801,-15,23.31608079001307
-12.075062282383401,-15,16.56939402222633
-12.026471283286801,-15,6.162471327930689
-11.9778802841902,-15,3.127016495913267
-11.9292892850935,-15,3.930398263037205
-11.8806982859969,-15,9.215638736262918
-11.832107286900301,-15,20.36579063534737
-11.7835162878036,-15,34.55217207223177
-11.734925288706998,-15,46.297262114763726
-11.6863342896104,-15,54.83235793747007
-11.637743290513802,-15,61.91635781346122
-11.5891522914171,-15,74.9641133728437
-11.540561292320499,-15,88.15543570928276
-11.4919702932239,-15,93.60327737592159
-11.4433792941272,-15,94.59699822217226
-11.3947882950306,-15,103.2652640962042
-11.346197295934,-15,133.2392896860838
-11.297606296837301,-15,172.2472684532404
-11.2490152977407,-15,208.9465214014053
-11.2004242986441,-15,238.0219192504883
-11.1518332995474,-15,239.09664066880936
-11.103242300450802,-15,263.1196829080582
-11.054651301354198,-15,297.66983300447464
-11.0060603022575,-15,355.384042263031
-10.9574693031609,-15,406.62432885169983
-10.9088783040643,-15,440.0213814973831
-10.8602873049676,-15,477.0621237754822
-10.811696305871001,-15,528.9844043254851
-10.7631053067744,-15,552.6400697231294
-10.7145143076777,-15,550.253546833992
-10.6659233085811,-15,485.5939311981201
-10.6173323094845,-15,439.54707443714136
-10.5687413103878,-15,402.3402736186981
-10.520150311291198,-15,368.3425209522247
-10.4715593121946,-15,379.1329643726349
-10.422968313098,-15,415.8933447599411
-10.3743773140013,-15,440.6036985516548
-10.325786314904699,-15,463.3891853988171
-10.277195315808099,-15,498.6124513149262
-10.228604316711401,-15,498.7043495178223
-10.1800133176148,-15,467.29796600341797
-10.131422318518199,-15,424.0083029270172
-10.0828313194215,-15,365.567205697298
-10.0342403203249,-15,340.60820519924164
-9.98564932122827,-15,333.65423232316965
-9.937058322131632,-15,353.746001958847
-9.888467323035,-15,368.38316106796265
-9.839876323938368,-15,374.4115105271339
-9.79128532484174,-15,372.471598893404
-9.74269432574511,-15,363.86727392673487
-9.69410332664847,-15,378.42415940761566
-9.64551232755184,-15,393.5964300632477
-9.596921328455213,-15,427.215797662735
-9.54833032935858,-15,444.8018451333046
-9.49973933026195,-15,433.4292243123055
-9.45114833116531,-15,412.6811136007309
-9.40255733206868,-15,393.4102067947388
-9.353966332972053,-15,389.50449007749563
-9.30537533387542,-15,350.9692283496262
-9.25678433477879,-15,321.13294935226435
-9.20819333568215,-15,308.2939577996732
-9.15960233658552,-15,305.8840845823288
-9.111011337488891,-15,316.1150974035263
-9.06242033839226,-15,322.7036601305008
-9.013829339295633,-15,338.644152879715
-8.96523834019899,-15,320.4450381994247
-8.91664734110236,-15,296.8031721115112
-8.868056342005731,-15,269.9024770855904
-8.8194653429091,-15,257.31429234147066
-8.77087434381247,-15,257.3976744115353
-8.72228334471583,-15,265.3196657299995
-8.6736923456192,-15,285.7447772026062
-8.625101346522571,-15,299.3424212634563
-8.57651034742594,-15,301.99977438151836
-8.52791934832931,-15,284.5849394202232
-8.47932834923267,-15,291.867364525795
-8.43073735013604,-15,328.6812039613724
-8.38214635103941,-15,352.5028145313263
-8.33355535194278,-15,330.8076701164246
-8.284964352846151,-15,280.2897783517838
-8.23637335374951,-15,251.9607643485069
-8.18778235465288,-15,235.8990995883942
-8.13919135555625,-15,255.50443989038467
-8.09060035645962,-15,305.68188285827637
-8.042009357362991,-15,288.5189375281334
-7.99341835826635,-15,281.67936602234835
-7.944827359169719,-15,287.0693114101887
-7.89623636007309,-15,286.0109422951937
-7.84764536097646,-15,279.6660253740847
-7.79905436187983,-15,277.5805171877146
-7.75046336278319,-15,269.4503768980503
-7.701872363686558,-15,295.74556016922
-7.65328136458993,-15,323.717035651207
-7.6046903654933,-15,313.6436392664909
-7.55609936639667,-15,264.4738922044635
-7.50750836730003,-15,239.3155221994966
-7.458917368203402,-15,212.4358647684567
-7.41032636910677,-15,185.88145418372008
-7.36173537001014,-15,148.590845602288
-7.31314437091351,-15,86.70140483949854
-7.26455337181687,-15,62.23137054685503
-7.2159623727202415,-15,58.248480377966175
-7.16737137362361,-15,19.4729418564275
-7.11878037452698,-15,0.5942061666282825
-7.070189375430349,-15,0.2860024450757237
-7.02159837633371,-15,0.0550294799679704
-6.9730073772370815,-15,7.98185214989644e-05
-6.92441637814045,-15,0.0
-6.87582537904382,-15,0.0
-6.82723437994719,-15,0.0
-6.77864338085055,-15,0.0
-6.730052381753921,-15,0.0
-6.6814613826572895,-15,0.0
-6.63287038356066,-15,0.0
-6.58427938446403,-15,0.0
-6.53568838536739,-15,0.0
-6.4870973862707615,-15,0.0
-6.4385063871741295,-15,0.0
-6.3899153880775,-15,0.0
-6.34132438898087,-15,0.0
-6.29273338988423,-15,0.0
-6.244142390787599,-15,0.0
-6.1955513916909695,-15,0.0
-6.14696039259434,-15,0.0
-6.09836939349771,-15,0.0
-6.04977839440107,-15,0.0
-6.0011873953044415,-15,0.0
-5.9525963962078094,-15,0.0
-5.90400539711118,-15,0.0
-5.85541439801455,-15,0.0
-5.80682339891791,-15,0.0
-5.7582323998212805,-15,0.0
-5.70964140072465,-15,0.0
-5.66105040162802,-15,0.0
-5.61245940253139,-15,0.0
-5.56386840343475,-15,0.0
-5.5152774043381205,-15,0.0
-5.46668640524149,-15,0.0
-5.41809540614486,-15,0.0
-5.36950440704823,-15,0.0
-5.32091340795159,-15,0.0
-5.2723224088549605,-15,0.0
-5.22373140975833,-15,0.0
-5.1751404106617,-15,0.0
-5.12654941156507,-15,0.0
-5.07795841246843,-15,0.0
-5.0293674133718,-15,0.0
-4.98077641427517,-15,0.0
-4.93218541517854,-15,0.0
-4.88359441608191,-15,0.0
-4.83500341698527,-15,0.0
-4.78641241788864,-15,0.0
-4.73782141879201,-15,0.0
-4.68923041969538,-15,0.0
-4.64063942059875,-15,0.0
-4.592048421502112,-15,0.0
-4.5434574224054805,-15,0.0
-4.4948664233088484,-15,0.0
-4.44627542421222,-15,0.0
-4.39768442511559,-15,0.0
-4.349093426018951,-15,0.0
-4.3005024269223195,-15,0.0
-4.25191142782569,-15,0.0
-4.20332042872906,-15,0.0
-4.15472942963243,-15,0.0
-4.106138430535791,-15,0.0
-4.05754743143916,-15,0.0
-4.00895643234253,-15,0.0
-3.9603654332458995,-15,0.0
-3.91177443414927,-15,0.0
-3.8631834350526297,-15,0.0
-3.814592435956,-15,0.0
-3.7660014368593697,-15,0.0
-3.7174104377627413,-15,0.0
-3.66881943866611,-15,0.0
-3.62022843956947,-15,0.0
-3.57163744047284,-15,0.0
-3.5230464413762097,-15,0.0
-3.4744554422795804,-15,0.0
-3.42586444318295,-15,0.0
-3.37727344408631,-15,0.0
-3.32868244498968,-15,0.0
-3.2800914458930497,-15,0.0
-3.2315004467964203,-15,0.0
-3.18290944769979,-15,0.0
-3.1343184486031497,-15,0.0
-3.08572744950652,-15,0.0
-3.0371364504098906,-15,0.0
-2.9885454513132594,-15,0.0
-2.93995445221663,-15,0.0
-2.89136345311999,-15,0.0
-2.84277245402336,-15,0.0
-2.7941814549267296,-15,0.0
-2.7455904558301003,-15,0.0
-2.69699945673347,-15,0.0
-2.64840845763683,-15,0.0
-2.5998174585402003,-15,0.0
-2.5512264594435696,-15,0.0
-2.50263546034694,-15,0.0
-2.45404446125031,-15,0.0
-2.40545346215367,-15,0.0
-2.35686246305704,-15,0.0
-2.30827146396041,-15,0.0
-2.25968046486378,-15,0.0
-2.21108946576715,-15,0.0
-2.16249846667051,-15,0.0
-2.11390746757388,-15,0.0
-2.06531646847725,-15,0.0
-2.0167254693806203,-15,0.0
-1.9681344702839896,-15,0.0
-1.9195434711873505,-15,0.0
-1.87095247209072,-15,0.0
-1.82236147299409,-15,0.0
-1.77377047389746,-15,0.0
-1.7251794748008302,-15,0.0
-1.6765884757041898,-15,0.0
-1.62799747660756,-15,0.0
-1.57940647751093,-15,0.0
-1.5308154784143,-15,0.0
-1.4822244793176698,-15,0.0
-1.4336334802210302,-15,0.0
-1.3850424811244,-15,0.0
-1.33645148202777,-15,0.0
-1.28786048293114,-15,0.0
-1.23926948383451,-15,0.0
-1.1906784847378702,-15,0.0
-1.14208748564124,-15,0.0
-1.09349648654461,-15,0.0
-1.04490548744798,-15,0.0
-0.996314488351345,-15,0.0
-0.9477234892547132,-15,0.0
-0.8991324901580809,-15,0.0
-0.850541491061449,-15,0.0
-0.801950491964817,-15,0.0
-0.753359492868185,-15,0.0
-0.704768493771553,-15,0.0
-0.656177494674921,-15,0.0
-0.6075864955782889,-15,0.0
-0.5589954964816569,-15,0.0
-0.510404497385025,-15,0.0
-0.4618134982883929,-15,0.0
-0.413222499191761,-15,0.0
-0.3646315000951289,-15,0.0
-0.316040500998497,-15,0.0
-0.267449501901865,-15,0.0
-0.218858502805233,-15,0.0
-0.170267503708601,-15,0.0
-0.12167650461196901,-15,0.0
-0.073085505515337,-15,0.0
-0.024494506418705,-15,0.0
0.024096492677927003,-15,0.0
0.07268749177455901,-15,0.0
0.1212784908711909,-15,0.0
0.169869489967823,-15,0.0
0.218460489064455,-15,0.0
0.267051488161087,-15,0.0
0.315642487257719,-15,0.0
0.36423348635435104,-15,0.0
0.412824485450983,-15,0.0
0.461415484547615,-15,0.0
0.5100064836442469,-15,0.0
0.5585974827408791,-15,0.0
0.607188481837511,-15,0.0
0.655779480934143,-15,0.0
0.7043704800307751,-15,0.0
0.752961479127407,-15,0.0
0.8015524782240391,-15,0.0
0.850143477320671,-15,0.0
0.898734476417303,-15,0.0
0.9473254755139352,-15,0.0
0.995916474610567,-15,0.0
1.0445074737072,-15,0.0
1.09309847280383,-15,0.0
1.14168947190046,-15,0.0
1.1902804709971,-15,0.0
1.23887147009373,-15,0.0
1.2874624691903602,-15,0.0
1.33605346828699,-15,0.0
1.3846444673836202,-15,0.0
1.4332354664802598,-15,0.0
1.4818264655768898,-15,0.0
1.53041746467352,-15,0.0
1.57900846377015,-15,0.0
1.6275994628667805,-15,0.0
1.6761904619634198,-15,0.0
1.72478146106005,-15,0.0
1.77337246015668,-15,0.0
1.82196345925331,-15,0.0
1.8705544583499398,-15,0.0
1.9191454574465798,-15,0.0
1.9677364565432096,-15,0.0
2.01632745563984,-15,0.0
2.06491845473647,-15,0.0
2.1135094538331,-15,0.0
2.16210045292974,-15,0.0
2.2106914520263703,-15,0.0
2.259282451123,-15,0.0
2.30787345021963,-15,0.0
2.3564644493162596,-15,0.0
2.4050554484129,-15,0.0
2.45364644750953,-15,0.0
2.50223744660616,-15,0.0
2.55082844570279,-15,0.0
2.59941944479942,-15,0.0
2.64801044389606,-15,0.0
2.6966014429926903,-15,0.0
2.7451924420893197,-15,0.0
2.79378344118595,-15,0.0
2.84237444028258,-15,0.0
2.89096543937922,-15,0.0
2.9395564384758504,-15,0.0
2.9881474375724797,-15,0.0
3.03673843666911,-15,0.0
3.08532943576574,-15,0.0
3.13392043486238,-15,0.0
3.182511433959009,-15,0.0
3.2311024330556397,-15,0.0
3.27969343215227,-15,0.0
3.3282844312488997,-15,0.0
3.37687543034554,-15,0.0
3.425466429442169,-15,0.0
3.4740574285387997,-15,0.0
3.52264842763543,-15,0.0
3.57123942673206,-15,0.0
3.6198304258287,-15,0.0
3.6684214249253295,-15,0.0
3.7170124240219597,-15,0.0
3.76560342311859,-15,0.0
3.81419442221522,-15,0.0
3.86278542131186,-15,0.0
3.9113764204084895,-15,0.0
3.9599674195051198,-15,0.0
4.00855841860175,-15,0.0
4.05714941769838,-15,0.0
4.10574041679502,-15,0.0
4.15433141589165,-15,0.0
4.20292241498828,-15,0.0
4.251513414084911,-15,0.0
4.30010441318154,-15,0.0
4.34869541227818,-15,0.0
4.39728641137481,-15,0.0
4.44587741047144,-15,0.0
4.494468409568071,-15,0.0
4.543059408664701,-15,0.0
4.59165040776134,-15,0.0
4.64024140685797,-15,0.0
4.6888324059545985,-15,0.0
4.737423405051231,-15,0.0
4.786014404147862,-15,0.0
4.8346054032445,-15,0.0
4.88319640234113,-15,0.0
4.93178740143776,-15,0.0
4.98037840053439,-15,0.0
5.028969399631019,-15,0.0
5.07756039872766,-15,0.0
5.12615139782429,-15,0.0
5.17474239692092,-15,0.0
5.22333339601755,-15,0.0
5.27192439511418,-15,0.0
5.32051539421082,-15,0.0
5.36910639330745,-15,0.0
5.41769739240408,-15,0.0
5.466288391500711,-15,0.0
5.51487939059734,-15,0.0
5.56347038969398,-15,0.0
5.61206138879061,-15,0.0
5.66065238788724,-15,0.0
5.7092433869838715,-15,0.0
5.7578343860805,-15,0.0
5.80642538517714,-15,0.0
5.85501638427377,-15,0.0
5.9036073833704,-15,0.0
5.9521983824670315,-15,0.0
6.00078938156366,-15,0.0
6.0493803806603,-15,0.0
6.09797137975693,-15,0.0
6.1465623788535595,-15,0.0
6.1951533779501915,-15,0.0
6.24374437704682,-15,0.0
6.29233537614346,-15,0.0
6.34092637524009,-15,0.0
6.3895173743367195,-15,0.0
6.438108373433349,-15,0.0
6.48669937252998,-15,0.0
6.53529037162662,-15,0.0
6.58388137072325,-15,0.0
6.6324723698198795,-15,0.0
6.6810633689165115,-15,0.0
6.72965436801314,-15,0.0
6.77824536710978,-15,0.0
6.82683636620641,-15,0.0
6.8754273653030396,-15,0.0
6.924018364399671,-15,0.0
6.9726093634963,-15,0.0
7.02120036259294,-15,5.680008069930409e-05
7.06979136168957,-15,0.0447678954087678
7.1183823607862005,-15,0.2171264565527053
7.166973359882832,-15,0.5760688069494789
7.21556435897946,-15,20.147834131814307
7.264155358076099,-15,95.14495101200008
7.31274635717273,-15,130.3213539900098
7.3613373562693605,-15,114.43010352104281
7.409928355365992,-15,131.71319783944642
7.45851935446262,-15,166.8748753116233
7.507110353559259,-15,228.3618508223444
7.55570135265589,-15,280.8657814115286
7.60429235175252,-15,316.3172452896833
7.652883350849152,-15,339.395322561264
7.70147434994578,-15,346.4604697823524
7.75006534904242,-15,338.4172363877296
7.79865634813905,-15,358.1943590044975
7.84724734723568,-15,376.02281272411346
7.895838346332308,-15,353.7375023961067
7.94442934542894,-15,330.9040297567844
7.99302034452558,-15,320.5489342212677
8.04161134362221,-15,345.0009990930557
8.09020234271884,-15,406.0671443939209
8.13879334181547,-15,469.15654063224787
8.1873843409121,-15,479.1358821392059
8.235975340008741,-15,425.5759923458099
8.28456633910537,-15,369.10044062137604
8.333157338202,-15,340.1073672771454
8.38174833729863,-15,336.4464786052704
8.43033933639526,-15,329.9150158166885
8.478930335491901,-15,340.15856921672815
8.52752133458853,-15,333.1488790512085
8.57611233368516,-15,316.8281925916672
8.62470333278179,-15,303.33150991797453
8.67329433187842,-15,309.5468525886536
8.72188533097506,-15,329.1671113967896
8.77047633007169,-15,349.9246233701706
8.819067329168321,-15,362.5526984333992
8.86765832826495,-15,378.99562793970114
8.91624932736158,-15,379.9352904558182
8.964840326458221,-15,377.04610908031464
9.01343132555485,-15,359.3037872314453
9.062022324651481,-15,334.47728013992315
9.11061332374811,-15,329.9100425243378
9.15920432284474,-15,327.0900475382805
9.207795321941381,-15,353.5799189209938
9.25638632103801,-15,371.29775655269617
9.304977320134642,-15,374.6586960554123
9.35356831923127,-15,402.3067789077759
9.4021593183279,-15,427.7099711894989
9.45075031742454,-15,404.4010055065155
9.49934131652117,-15,384.68201112747187
9.547932315617802,-15,358.5296840667725
9.59652331471443,-15,315.8272984027863
9.64511431381106,-15,283.3781070709229
9.6937053129077,-15,275.94956016540533
9.74229631200433,-15,267.3251006007195
9.790887311100963,-15,262.51312834024435
9.83947831019759,-15,265.9259495530277
9.88806930929422,-15,266.84568679332733
9.93666030839086,-15,271.13935381174093
9.98525130748749,-15,312.3200482130051
10.0338423065841,-15,341.2432138323784
10.082433305680803,-15,336.5154331922531
10.1310243047774,-15,307.9030463695526
10.179615303874,-15,291.6720776045695
10.2282063029706,-15,293.0896665155888
10.276797302067301,-15,307.22092705965036
10.3253883011639,-15,316.6008630990982
10.3739793002605,-15,311.9869936704636
10.422570299357199,-15,292.8851066231728
10.4711612984538,-15,293.28729242086416
10.5197522975504,-15,322.6033473014832
10.568343296647098,-15,333.13984012603765
10.616934295743699,-15,355.571280002594
10.665525294840302,-15,393.31774950027466
10.714116293937,-15,426.8026463985443
10.7627072930336,-15,430.5990645885468
10.811298292130196,-15,385.3693659305573
10.8598892912269,-15,381.119072675705
10.908480290323501,-15,381.78995883464813
10.9570712894201,-15,421.70057559013367
11.0056622885168,-15,476.0106652975082
11.0542532876134,-15,542.1290726661682
11.10284428671,-15,580.8041775226592
11.151435285806699,-15,596.6542811393738
11.2000262849033,-15,618.25940990448
11.2486172839999,-15,632.025057554245
11.2972082830966,-15,627.0119662284851
11.345799282193198,-15,590.6160850524902
11.394390281289802,-15,520.8603320121765
11.4429812803864,-15,444.4361110925674
11.4915722794831,-15,396.9557161331177
11.5401632785797,-15,380.15076613426214
11.588754277676301,-15,389.6983120441437
11.637345276772999,-15,422.1665583848953
11.6859362758696,-15,451.67131674289703
11.734527274966199,-15,452.2932831645012
11.7831182740629,-15,415.88252211362123
11.831709273159499,-15,375.82806823402643
11.8803002722561,-15,346.72744184732437
11.928891271352803,-15,311.26813733577734
11.9774822704494,-15,265.416848897934
12.026073269546002,-15,202.72977948188785
12.0746642686427,-15,143.4485924057662
12.123255267739301,-15,110.74717703647907
12.1718462668359,-15,102.5994394272566
12.2204372659326,-15,101.66423743963242
12.269028265029199,-15,101.20747831417248
12.3176192641258,-15,98.50792496185748
12.366210263222499,-15,114.0327437467058
12.4148012623191,-15,122.9831512272358
12.463392261415699,-15,133.0143218729645
12.5119832605124,-15,116.84696520864959
12.560574259609,-15,65.13780801353278
12.6091652587056,-15,7.214994310867041
12.6577562578022,-15,0.0
12.706347256898901,-15,0.0
12.7549382559955,-15,0.0
12.803529255092098,-15,0.0
12.852120254188799,-15,0.0
12.900711253285401,-15,0.0
12.949302252382,-15,0.0
12.997893251478699,-15,0.0
13.046484250575302,-15,0.0
13.0950752496719,-15,0.0
13.143666248768596,-15,0.0
13.1922572478652,-15,0.0
13.240848246961804,-15,0.0
13.2894392460585,-15,0.0
13.338030245155098,-15,0.0
13.3866212442517,-15,0.0458959552343003
13.435212243348401,-15,14.26545009881465
13.483803242445,-15,22.07083077268908
13.532394241541601,-15,26.27615382592194
13.580985240638304,-15,34.60894204117358
13.6295762397349,-15,39.06459964066744
13.6781672388315,-15,37.27225998044014
13.7267582379282,-15,35.74318275414407
13.7753492370248,-15,28.39878061413765
13.8239402361214,-15,15.113160748034721
13.872531235218,-15,4.691620436031371
13.9211222343147,-15,2.55796717852354
13.9697132334113,-15,0.0346028639469295
14.018304232507901,-15,1.132545411586761
14.0668952316046,-15,1.99795138835907
14.1154862307012,-15,2.465966820716858
14.164077229797805,-15,1.667772591114044
14.2126682288945,-15,5.031499072909356
14.261259227991099,-15,10.78059880435467
14.3098502270877,-15,16.8485347032547
14.358441226184402,-15,20.23908384144306
14.407032225281,-15,19.271613702177998
14.455623224377598,-15,15.094917759299278
14.5042142234743,-15,8.258276149630548
14.552805222570901,-15,3.659308286849409
14.6013962216675,-15,4.150695689022541
14.649987220764196,-15,4.130248144268991
14.698578219860801,-15,2.135093965567648
14.747169218957401,-15,0.7324344590306282
14.795760218054099,-15,1.4889750480651862
14.8443512171507,-15,2.113099604845047
14.8929422162473,-15,4.1990572810173035
14.941533215344,-15,5.512511849403381
14.990124214440598,-15,4.974970638751984
15.0387152135372,-15,4.987902581691742
15.0873062126338,-15,3.2990731224417686
15.1358972117305,-15,0.5941915698349476
15.1844882108271,-15,0.0
15.233079209923696,-15,0.0
15.2816702090204,-15,0.0
15.330261208117001,-15,1.051718197762966
15.3788522072136,-15,3.185296036303043
15.4274432063103,-15,8.271124340593815
15.476034205406899,-15,13.74395264685154
15.5246252045035,-15,15.258738189935679
15.573216203600197,-15,13.6151719391346
15.6218072026968,-15,16.3891654536128
15.670398201793402,-15,14.74326069653034
15.7189892008901,-15,11.83272548019886
15.767580199986696,-15,3.226001560688019
15.8161711990833,-15,0.0
15.864762198179998,-15,0.0
15.9133531972766,-15,0.0
15.961944196373198,-15,0.0
16.010535195469902,-15,0.0
16.0591261945665,-15,0.0
16.1077171936631,-15,0.0
16.1563081927598,-15,0.0
